path	split	class	video_id	w	h	fps	nb_frames	codec	duration	size	bitrate	encoder	title	comment	date
train/normal/videos/TR02121.mp4	train	normal	TR02121	1280	720	15.0	375	h264	25.000000	871743	278957	Lavf58.76.100			0
train/normal/videos/TR02122.mp4	train	normal	TR02122	1280	720	15.0	375	h264	25.000000	2419647	774287	Lavf58.76.100			0
train/normal/videos/TR02123.mp4	train	normal	TR02123	1280	720	15.0	375	h264	25.000000	1572764	503284	Lavf58.76.100			0
train/normal/videos/TR02124.mp4	train	normal	TR02124	1280	720	15.0	239	h264	15.933333	1996139	1002245	Lavf58.76.100			
train/normal/videos/TR02125.mp4	train	normal	TR02125	1280	720	15.0	375	h264	25.000000	3841067	1229141	Lavf58.76.100			0
train/normal/videos/TR02126.mp4	train	normal	TR02126	1280	720	15.0	86	h264	5.733333	680221	949145	Lavf58.76.100	EV录屏3.9.7软件录制	本视频由湖南一唯信息科技开发的EV录屏软件录制，www.ieway.cn	
train/normal/videos/TR02127.mp4	train	normal	TR02127	1280	720	15.0	275	h264	18.333333	7156532	3122850	Lavf58.76.100		DE=None,SN=1SFLJC70AL0660, Type=Normal, HQ=Normal, Mode=P	
train/normal/videos/TR02128.mp4	train	normal	TR02128	1280	720	15.0	375	h264	25.000000	7576540	2424492	Lavf58.76.100			
train/normal/videos/TR02129.mp4	train	normal	TR02129	1280	720	15.0	85	h264	5.666667	1717565	2424797	Lavf58.76.100	EV录屏3.9.7软件录制	本视频由湖南一唯信息科技开发的EV录屏软件录制，www.ieway.cn	
train/normal/videos/TR02130.mp4	train	normal	TR02130	1280	720	15.0	375	h264	25.000000	1889387	604603	Lavf58.76.100			0
train/normal/videos/TR02131.mp4	train	normal	TR02131	1280	720	15.0	203	h264	13.533333	913780	540165	Lavf58.76.100			
train/normal/videos/TR02132.mp4	train	normal	TR02132	1280	720	15.0	375	h264	25.000000	5650420	1808134	Lavf58.76.100			
train/normal/videos/TR02133.mp4	train	normal	TR02133	1280	720	15.0	375	h264	25.000000	1526538	488492	Lavf58.76.100			0
train/normal/videos/TR02134.mp4	train	normal	TR02134	1280	720	15.0	375	h264	25.000000	7285918	2331493	Lavf58.76.100			
train/normal/videos/TR02135.mp4	train	normal	TR02135	1280	720	15.0	375	h264	25.000000	652438	208780	Lavf58.76.100			0
train/normal/videos/TR02136.mp4	train	normal	TR02136	1280	720	15.0	86	h264	5.733333	3805540	5310056	Lavf58.76.100	EV录屏3.9.7软件录制	本视频由湖南一唯信息科技开发的EV录屏软件录制，www.ieway.cn	
train/normal/videos/TR02137.mp4	train	normal	TR02137	1280	720	15.0	359	h264	23.933333	1881003	628747	Lavf58.76.100			0
train/normal/videos/TR02138.mp4	train	normal	TR02138	1280	720	10.0	101	h264	10.100000	18568541	14707755	Lavf58.76.100			
train/normal/videos/TR02139.mp4	train	normal	TR02139	1280	720	15.0	84	h264	5.600000	852819	1218312	Lavf58.76.100	EV录屏3.9.7软件录制	本视频由湖南一唯信息科技开发的EV录屏软件录制，www.ieway.cn	
train/normal/videos/TR02140.mp4	train	normal	TR02140	1280	720	15.0	85	h264	5.666667	967843	1366366	Lavf58.76.100	EV录屏3.9.7软件录制	本视频由湖南一唯信息科技开发的EV录屏软件录制，www.ieway.cn	
train/normal/videos/TR02141.mp4	train	normal	TR02141	1280	720	15.0	258	h264	17.200000	1853655	862165	Lavf58.76.100			0
train/normal/videos/TR02142.mp4	train	normal	TR02142	1280	720	15.0	85	h264	5.666667	1621155	2288689	Lavf58.76.100	EV录屏3.9.7软件录制	本视频由湖南一唯信息科技开发的EV录屏软件录制，www.ieway.cn	
train/normal/videos/TR02143.mp4	train	normal	TR02143	1280	720	15.0	177	h264	11.800000	923817	626316	Lavf58.76.100			
train/normal/videos/TR02144.mp4	train	normal	TR02144	1280	720	15.0	375	h264	25.000000	7831853	2506192	Lavf58.76.100			
train/normal/videos/TR02145.mp4	train	normal	TR02145	1280	720	10.0	47	h264	4.700000	5432182	9246267	Lavf58.76.100			
train/normal/videos/TR02146.mp4	train	normal	TR02146	1280	720	15.0	375	h264	25.000000	829047	265295	Lavf58.76.100			0
train/normal/videos/TR02147.mp4	train	normal	TR02147	1280	720	15.0	375	h264	25.000000	2646100	846752	Lavf58.76.100			0
train/normal/videos/TR02148.mp4	train	normal	TR02148	1280	720	15.0	375	h264	25.000000	2016614	645316	Lavf58.76.100			0
train/normal/videos/TR02149.mp4	train	normal	TR02149	1280	720	15.0	375	h264	25.000000	1443521	461926	Lavf58.76.100			0
train/normal/videos/TR02150.mp4	train	normal	TR02150	1280	720	15.0	375	h264	25.000000	3153837	1009227	Lavf58.76.100			0
train/normal/videos/TR02151.mp4	train	normal	TR02151	1280	720	15.0	255	h264	17.000000	982213	462217	Lavf58.76.100			0
train/normal/videos/TR02152.mp4	train	normal	TR02152	1280	720	15.0	86	h264	5.733333	993100	1385721	Lavf58.76.100	EV录屏3.9.7软件录制	本视频由湖南一唯信息科技开发的EV录屏软件录制，www.ieway.cn	
train/normal/videos/TR02153.mp4	train	normal	TR02153	1280	720	15.0	157	h264	10.466667	302286	231046	Lavf58.76.100			0
train/normal/videos/TR02154.mp4	train	normal	TR02154	1280	720	15.0	375	h264	25.000000	2593128	829800	Lavf58.76.100			0
train/normal/videos/TR02155.mp4	train	normal	TR02155	1280	720	15.0	375	h264	25.000000	1133167	362613	Lavf58.76.100			0
train/normal/videos/TR02156.mp4	train	normal	TR02156	1280	720	15.0	35	h264	2.333333	798787	2738698	Lavf58.76.100			
train/normal/videos/TR02157.mp4	train	normal	TR02157	1280	720	15.0	450	h264	30.000000	13856764	3695137	Lavf58.76.100		DE=None,SN=1SFLJC70AL0660, Type=Normal, HQ=Normal, Mode=P	
train/normal/videos/TR02158.mp4	train	normal	TR02158	1280	720	15.0	86	h264	5.733333	872658	1217662	Lavf58.76.100	EV录屏3.9.7软件录制	本视频由湖南一唯信息科技开发的EV录屏软件录制，www.ieway.cn	
train/normal/videos/TR02159.mp4	train	normal	TR02159	1280	720	15.0	86	h264	5.733333	1515309	2114384	Lavf58.76.100	EV录屏3.9.7软件录制	本视频由湖南一唯信息科技开发的EV录屏软件录制，www.ieway.cn	
train/normal/videos/TR02160.mp4	train	normal	TR02160	1280	720	15.0	450	h264	30.000000	14300437	3813449	Lavf58.76.100		DE=None,SN=1SFLJC70AL0660, Type=Normal, HQ=Normal, Mode=P	
train/normal/videos/TR02161.mp4	train	normal	TR02161	1280	720	15.0	375	h264	25.000000	2897252	927120	Lavf58.76.100			0
train/normal/videos/TR02162.mp4	train	normal	TR02162	1280	720	15.0	375	h264	25.000000	1589886	508763	Lavf58.76.100			0
train/normal/videos/TR02163.mp4	train	normal	TR02163	1280	720	15.0	375	h264	25.000000	1845970	590710	Lavf58.76.100			0
train/normal/videos/TR02164.mp4	train	normal	TR02164	1280	720	15.0	85	h264	5.666667	1382337	1951534	Lavf58.76.100	EV录屏3.9.7软件录制	本视频由湖南一唯信息科技开发的EV录屏软件录制，www.ieway.cn	
train/normal/videos/TR02165.mp4	train	normal	TR02165	1280	720	15.0	202	h264	13.466667	1236766	734712	Lavf58.76.100			
train/normal/videos/TR02166.mp4	train	normal	TR02166	1280	720	15.0	375	h264	25.000000	1272208	407106	Lavf58.76.100			0
train/normal/videos/TR02167.mp4	train	normal	TR02167	1280	720	15.0	375	h264	25.000000	2869271	918166	Lavf58.76.100			0
train/normal/videos/TR02168.mp4	train	normal	TR02168	1280	720	15.0	375	h264	25.000000	1159847	371151	Lavf58.76.100			0
train/normal/videos/TR02169.mp4	train	normal	TR02169	1280	720	15.0	375	h264	25.000000	768704	245985	Lavf58.76.100			0
train/normal/videos/TR02170.mp4	train	normal	TR02170	1280	720	15.0	202	h264	13.466667	2259864	1342493	Lavf58.76.100			
train/normal/videos/TR02171.mp4	train	normal	TR02171	1280	720	15.0	375	h264	25.000000	3131212	1001987	Lavf58.76.100			0
train/normal/videos/TR02172.mp4	train	normal	TR02172	1280	720	15.0	84	h264	5.600000	1748493	2497847	Lavf58.76.100	EV录屏3.9.7软件录制	本视频由湖南一唯信息科技开发的EV录屏软件录制，www.ieway.cn	
train/normal/videos/TR02173.mp4	train	normal	TR02173	1280	720	15.0	375	h264	25.000000	1219339	390188	Lavf58.76.100			0
train/normal/videos/TR02174.mp4	train	normal	TR02174	1280	720	15.0	375	h264	25.000000	6057705	1938465	Lavf58.76.100			
train/normal/videos/TR02175.mp4	train	normal	TR02175	1280	720	15.0	375	h264	25.000000	2807133	898282	Lavf58.76.100			0
train/normal/videos/TR02176.mp4	train	normal	TR02176	1280	720	15.0	259	h264	17.266667	2243114	1039280	Lavf58.76.100			
train/normal/videos/TR02177.mp4	train	normal	TR02177	1280	720	15.0	84	h264	5.600000	1744754	2492505	Lavf58.76.100	EV录屏3.9.7软件录制	本视频由湖南一唯信息科技开发的EV录屏软件录制，www.ieway.cn	
train/normal/videos/TR02178.mp4	train	normal	TR02178	1280	720	10.0	162	h264	16.200000	29335787	14486808	Lavf58.76.100			
train/normal/videos/TR02179.mp4	train	normal	TR02179	1280	720	15.0	375	h264	25.000000	706998	226239	Lavf58.76.100			0
train/normal/videos/TR02180.mp4	train	normal	TR02180	1280	720	15.0	30	h264	2.000000	668675	2674700	Lavf58.76.100			
train/normal/videos/TR02181.mp4	train	normal	TR02181	1280	720	15.0	375	h264	25.000000	2459574	787063	Lavf58.76.100			0
train/normal/videos/TR02182.mp4	train	normal	TR02182	1280	720	15.0	86	h264	5.733333	393601	549210	Lavf58.76.100	EV录屏3.9.7软件录制	本视频由湖南一唯信息科技开发的EV录屏软件录制，www.ieway.cn	
train/normal/videos/TR02183.mp4	train	normal	TR02183	1280	720	15.0	375	h264	25.000000	6420409	2054530	Lavf58.76.100			
train/normal/videos/TR02184.mp4	train	normal	TR02184	1280	720	15.0	375	h264	25.000000	2190920	701094	Lavf58.76.100			0
train/normal/videos/TR02185.mp4	train	normal	TR02185	1280	720	15.0	371	h264	24.733333	976424	315824	Lavf58.76.100			0
train/normal/videos/TR02186.mp4	train	normal	TR02186	1280	720	15.0	84	h264	5.600000	801686	1145265	Lavf58.76.100	EV录屏3.9.7软件录制	本视频由湖南一唯信息科技开发的EV录屏软件录制，www.ieway.cn	
train/normal/videos/TR02187.mp4	train	normal	TR02187	1280	720	15.0	375	h264	25.000000	3047657	975250	Lavf58.76.100			0
train/normal/videos/TR02188.mp4	train	normal	TR02188	1280	720	15.0	83	h264	5.533333	638036	922461	Lavf58.76.100	EV录屏3.9.7软件录制	本视频由湖南一唯信息科技开发的EV录屏软件录制，www.ieway.cn	
train/normal/videos/TR02189.mp4	train	normal	TR02189	1280	720	15.0	86	h264	5.733333	894351	1247931	Lavf58.76.100	EV录屏3.9.7软件录制	本视频由湖南一唯信息科技开发的EV录屏软件录制，www.ieway.cn	
train/normal/videos/TR02190.mp4	train	normal	TR02190	1280	720	15.0	85	h264	5.666667	766375	1081941	Lavf58.76.100	EV录屏3.9.7软件录制	本视频由湖南一唯信息科技开发的EV录屏软件录制，www.ieway.cn	
train/normal/videos/TR02191.mp4	train	normal	TR02191	1280	720	15.0	109	h264	7.266667	2223069	2447415	Lavf58.76.100		DE=None,SN=1SFLJC70AL0660, Type=Normal, HQ=Normal, Mode=P	
train/normal/videos/TR02192.mp4	train	normal	TR02192	1280	720	15.0	87	h264	5.800000	761984	1051012	Lavf58.76.100	EV录屏3.9.7软件录制	本视频由湖南一唯信息科技开发的EV录屏软件录制，www.ieway.cn	
train/normal/videos/TR02193.mp4	train	normal	TR02193	1280	720	15.0	375	h264	25.000000	3229787	1033531	Lavf58.76.100			0
train/normal/videos/TR02194.mp4	train	normal	TR02194	1280	720	15.0	450	h264	30.000000	11517527	3071340	Lavf58.76.100		DE=None,SN=1SFLJC70AL0660, Type=Normal, HQ=Normal, Mode=P	
train/normal/videos/TR02195.mp4	train	normal	TR02195	1280	720	15.0	83	h264	5.533333	1049715	1517660	Lavf58.76.100	EV录屏3.9.7软件录制	本视频由湖南一唯信息科技开发的EV录屏软件录制，www.ieway.cn	
train/normal/videos/TR02196.mp4	train	normal	TR02196	1280	720	15.0	112	h264	7.466667	273239	292756	Lavf58.76.100			0
train/normal/videos/TR02197.mp4	train	normal	TR02197	1280	720	10.0	70	h264	7.000000	7150488	8171986	Lavf58.76.100			
train/normal/videos/TR02198.mp4	train	normal	TR02198	1280	720	15.0	375	h264	25.000000	983404	314689	Lavf58.76.100			0
train/normal/videos/TR02199.mp4	train	normal	TR02199	1280	720	15.0	375	h264	25.000000	641597	205311	Lavf58.76.100			0
train/normal/videos/TR02200.mp4	train	normal	TR02200	1280	720	15.0	86	h264	5.733333	707706	987496	Lavf58.76.100	EV录屏3.9.7软件录制	本视频由湖南一唯信息科技开发的EV录屏软件录制，www.ieway.cn	
train/normal/videos/TR02201.mp4	train	normal	TR02201	1280	720	15.0	375	h264	25.000000	685408	219330	Lavf58.76.100			0
train/normal/videos/TR02202.mp4	train	normal	TR02202	1280	720	15.0	107	h264	7.133333	4080482	4576241	Lavf58.76.100			
train/normal/videos/TR02203.mp4	train	normal	TR02203	1280	720	15.0	228	h264	15.200000	1236789	650941	Lavf58.76.100			
train/normal/videos/TR02204.mp4	train	normal	TR02204	1280	720	15.0	375	h264	25.000000	374504	119841	Lavf58.76.100			0
train/normal/videos/TR02205.mp4	train	normal	TR02205	1280	720	15.0	375	h264	25.000000	7846221	2510790	Lavf58.76.100			
train/normal/videos/TR02206.mp4	train	normal	TR02206	1280	720	15.0	338	h264	22.533333	1587848	563733	Lavf58.76.100			0
train/normal/videos/TR02207.mp4	train	normal	TR02207	1280	720	15.0	140	h264	9.333333	1821603	1561374	Lavf58.76.100			
train/normal/videos/TR02208.mp4	train	normal	TR02208	1280	720	15.0	291	h264	19.400000	6605063	2723737	Lavf58.76.100			
train/normal/videos/TR02209.mp4	train	normal	TR02209	1280	720	15.0	85	h264	5.666667	511439	722031	Lavf58.76.100	EV录屏3.9.7软件录制	本视频由湖南一唯信息科技开发的EV录屏软件录制，www.ieway.cn	
train/normal/videos/TR02210.mp4	train	normal	TR02210	1280	720	15.0	375	h264	25.000000	1683676	538776	Lavf58.76.100			0
train/normal/videos/TR02211.mp4	train	normal	TR02211	1280	720	15.0	87	h264	5.800000	708150	976758	Lavf58.76.100	EV录屏3.9.7软件录制	本视频由湖南一唯信息科技开发的EV录屏软件录制，www.ieway.cn	
train/normal/videos/TR02212.mp4	train	normal	TR02212	1280	720	15.0	450	h264	30.000000	9882610	2635362	Lavf58.76.100		DE=None,SN=1SFLJC70AL0660, Type=Normal, HQ=Normal, Mode=P	
train/normal/videos/TR02213.mp4	train	normal	TR02213	1280	720	15.0	85	h264	5.666667	1134823	1602102	Lavf58.76.100	EV录屏3.9.7软件录制	本视频由湖南一唯信息科技开发的EV录屏软件录制，www.ieway.cn	
train/normal/videos/TR02214.mp4	train	normal	TR02214	1280	720	15.0	142	h264	9.466667	75023	63399	Lavf58.76.100			0
train/normal/videos/TR02215.mp4	train	normal	TR02215	1280	720	15.0	253	h264	16.866667	1448657	687110	Lavf58.76.100			
train/normal/videos/TR02216.mp4	train	normal	TR02216	1280	720	15.0	86	h264	5.733333	1239220	1729144	Lavf58.76.100	EV录屏3.9.7软件录制	本视频由湖南一唯信息科技开发的EV录屏软件录制，www.ieway.cn	
train/normal/videos/TR02217.mp4	train	normal	TR02217	1280	720	15.0	375	h264	25.000000	1652129	528681	Lavf58.76.100			0
train/normal/videos/TR02218.mp4	train	normal	TR02218	1280	720	15.0	253	h264	16.866667	2317480	1099199	Lavf58.76.100			
train/normal/videos/TR02219.mp4	train	normal	TR02219	1280	720	15.0	375	h264	25.000000	4702435	1504779	Lavf58.76.100			0
train/normal/videos/TR02220.mp4	train	normal	TR02220	1280	720	15.0	268	h264	17.866667	3482452	1559306	Lavf58.76.100			
train/normal/videos/TR02221.mp4	train	normal	TR02221	1280	720	15.0	32	h264	2.133333	255919	959696	Lavf58.76.100			
train/normal/videos/TR02222.mp4	train	normal	TR02222	1280	720	15.0	85	h264	5.666667	4019590	5674714	Lavf58.76.100	EV录屏3.9.7软件录制	本视频由湖南一唯信息科技开发的EV录屏软件录制，www.ieway.cn	
train/normal/videos/TR02223.mp4	train	normal	TR02223	1280	720	15.0	375	h264	25.000000	2767023	885447	Lavf58.76.100			0
train/normal/videos/TR02224.mp4	train	normal	TR02224	1280	720	15.0	375	h264	25.000000	2824864	903956	Lavf58.76.100			0
train/normal/videos/TR02225.mp4	train	normal	TR02225	1280	720	15.0	375	h264	25.000000	1359296	434974	Lavf58.76.100			0
train/normal/videos/TR02226.mp4	train	normal	TR02226	1280	720	15.0	226	h264	15.066667	935701	496832	Lavf58.76.100			
train/normal/videos/TR02227.mp4	train	normal	TR02227	1280	720	15.0	375	h264	25.000000	10321744	3302958	Lavf58.76.100			
train/normal/videos/TR02228.mp4	train	normal	TR02228	1280	720	15.0	86	h264	5.733333	1044557	1457521	Lavf58.76.100	EV录屏3.9.7软件录制	本视频由湖南一唯信息科技开发的EV录屏软件录制，www.ieway.cn	
train/normal/videos/TR02229.mp4	train	normal	TR02229	1280	720	15.0	375	h264	25.000000	1416487	453275	Lavf58.76.100			0
train/normal/videos/TR02230.mp4	train	normal	TR02230	1280	720	15.0	85	h264	5.666667	523729	739382	Lavf58.76.100	EV录屏3.9.7软件录制	本视频由湖南一唯信息科技开发的EV录屏软件录制，www.ieway.cn	
train/normal/videos/TR02231.mp4	train	normal	TR02231	1280	720	10.0	92	h264	9.200000	7462391	6489035	Lavf58.76.100			
train/normal/videos/TR02232.mp4	train	normal	TR02232	1280	720	15.0	375	h264	25.000000	6092485	1949595	Lavf58.76.100			0
train/normal/videos/TR02233.mp4	train	normal	TR02233	1280	720	15.0	375	h264	25.000000	1557018	498245	Lavf58.76.100			0
train/normal/videos/TR02234.mp4	train	normal	TR02234	1280	720	15.0	75	h264	5.000000	948653	1517844	Lavf58.76.100			
train/normal/videos/TR02235.mp4	train	normal	TR02235	1280	720	15.0	253	h264	16.866667	1668703	791479	Lavf58.76.100			
train/normal/videos/TR02236.mp4	train	normal	TR02236	1280	720	15.0	375	h264	25.000000	3150415	1008132	Lavf58.76.100			0
train/normal/videos/TR02237.mp4	train	normal	TR02237	1280	720	15.0	233	h264	15.533333	1350270	695418	Lavf58.76.100			0
train/normal/videos/TR02238.mp4	train	normal	TR02238	1280	720	15.0	450	h264	30.000000	7957613	2122030	Lavf58.76.100		DE=None,SN=1SFLJC70AL0660, Type=Normal, HQ=Normal, Mode=P	
train/normal/videos/TR02239.mp4	train	normal	TR02239	1280	720	15.0	375	h264	25.000000	2974546	951854	Lavf58.76.100			0
train/normal/videos/TR02240.mp4	train	normal	TR02240	1280	720	15.0	375	h264	25.000000	750820	240262	Lavf58.76.100			0
train/normal/videos/TR02241.mp4	train	normal	TR02241	1280	720	15.0	227	h264	15.133333	2343734	1238978	Lavf58.76.100			
train/normal/videos/TR02242.mp4	train	normal	TR02242	1280	720	15.0	375	h264	25.000000	1351539	432492	Lavf58.76.100			0
train/normal/videos/TR02243.mp4	train	normal	TR02243	1280	720	15.0	86	h264	5.733333	1325328	1849294	Lavf58.76.100	EV录屏3.9.7软件录制	本视频由湖南一唯信息科技开发的EV录屏软件录制，www.ieway.cn	
train/normal/videos/TR02244.mp4	train	normal	TR02244	1280	720	15.0	375	h264	25.000000	2016905	645409	Lavf58.76.100			0
train/normal/videos/TR02245.mp4	train	normal	TR02245	1280	720	15.0	450	h264	30.000000	9286679	2476447	Lavf58.76.100		DE=None,SN=1SFLJC70AL0660, Type=Normal, HQ=Normal, Mode=P	
train/normal/videos/TR02246.mp4	train	normal	TR02246	1280	720	15.0	86	h264	5.733333	846002	1180467	Lavf58.76.100	EV录屏3.9.7软件录制	本视频由湖南一唯信息科技开发的EV录屏软件录制，www.ieway.cn	
train/normal/videos/TR02247.mp4	train	normal	TR02247	1280	720	15.0	375	h264	25.000000	1818086	581787	Lavf58.76.100			0
train/normal/videos/TR02248.mp4	train	normal	TR02248	1280	720	15.0	90	h264	6.000000	1645630	2194173	Lavf58.76.100			
train/normal/videos/TR02249.mp4	train	normal	TR02249	1280	720	15.0	375	h264	25.000000	1336143	427565	Lavf58.76.100			0
train/normal/videos/TR02250.mp4	train	normal	TR02250	1280	720	15.0	86	h264	5.733333	1629892	2274268	Lavf58.76.100	EV录屏3.9.7软件录制	本视频由湖南一唯信息科技开发的EV录屏软件录制，www.ieway.cn	
train/normal/videos/TR02251.mp4	train	normal	TR02251	1280	720	15.0	375	h264	25.000000	1968077	629784	Lavf58.76.100			0
train/normal/videos/TR02252.mp4	train	normal	TR02252	1280	720	15.0	85	h264	5.666667	471306	665373	Lavf58.76.100	EV录屏3.9.7软件录制	本视频由湖南一唯信息科技开发的EV录屏软件录制，www.ieway.cn	
train/normal/videos/TR02253.mp4	train	normal	TR02253	1280	720	10.0	270	h264	27.000000	22168956	6568579	Lavf58.76.100			
train/normal/videos/TR02254.mp4	train	normal	TR02254	1280	720	15.0	88	h264	5.866667	753889	1028030	Lavf58.76.100	EV录屏3.9.7软件录制	本视频由湖南一唯信息科技开发的EV录屏软件录制，www.ieway.cn	
train/normal/videos/TR02255.mp4	train	normal	TR02255	1280	720	15.0	375	h264	25.000000	1598526	511528	Lavf58.76.100			0
train/normal/videos/TR02256.mp4	train	normal	TR02256	1280	720	15.0	203	h264	13.533333	2224740	1315117	Lavf58.76.100			
train/normal/videos/TR02257.mp4	train	normal	TR02257	1280	720	15.0	375	h264	25.000000	3395278	1086488	Lavf58.76.100			0
train/normal/videos/TR02258.mp4	train	normal	TR02258	1280	720	15.0	375	h264	25.000000	2346436	750859	Lavf58.76.100			0
train/normal/videos/TR02259.mp4	train	normal	TR02259	1280	720	15.0	214	h264	14.266667	1821653	1021487	Lavf58.76.100			
train/normal/videos/TR02260.mp4	train	normal	TR02260	1280	720	15.0	375	h264	25.000000	1732132	554282	Lavf58.76.100			0
train/normal/videos/TR02261.mp4	train	normal	TR02261	1280	720	15.0	86	h264	5.733333	1062734	1482884	Lavf58.76.100	EV录屏3.9.7软件录制	本视频由湖南一唯信息科技开发的EV录屏软件录制，www.ieway.cn	
train/normal/videos/TR02262.mp4	train	normal	TR02262	1280	720	15.0	85	h264	5.666667	786423	1110244	Lavf58.76.100	EV录屏3.9.7软件录制	本视频由湖南一唯信息科技开发的EV录屏软件录制，www.ieway.cn	
train/normal/videos/TR02263.mp4	train	normal	TR02263	1280	720	15.0	86	h264	5.733333	4220875	5889593	Lavf58.76.100	EV录屏3.9.7软件录制	本视频由湖南一唯信息科技开发的EV录屏软件录制，www.ieway.cn	
train/normal/videos/TR02264.mp4	train	normal	TR02264	1280	720	15.0	84	h264	5.600000	744383	1063404	Lavf58.76.100	EV录屏3.9.7软件录制	本视频由湖南一唯信息科技开发的EV录屏软件录制，www.ieway.cn	
train/normal/videos/TR02265.mp4	train	normal	TR02265	1280	720	15.0	375	h264	25.000000	1808930	578857	Lavf58.76.100			0
train/normal/videos/TR02266.mp4	train	normal	TR02266	1280	720	15.0	227	h264	15.133333	1412916	746915	Lavf58.76.100			
train/normal/videos/TR02267.mp4	train	normal	TR02267	1280	720	15.0	201	h264	13.400000	946565	565113	Lavf58.76.100			
train/normal/videos/TR02268.mp4	train	normal	TR02268	1280	720	15.0	375	h264	25.000000	2582258	826322	Lavf58.76.100			0
train/normal/videos/TR02269.mp4	train	normal	TR02269	1280	720	15.0	84	h264	5.600000	1335000	1907142	Lavf58.76.100	EV录屏3.9.7软件录制	本视频由湖南一唯信息科技开发的EV录屏软件录制，www.ieway.cn	
train/normal/videos/TR02270.mp4	train	normal	TR02270	1280	720	15.0	85	h264	5.666667	1466794	2070767	Lavf58.76.100	EV录屏3.9.7软件录制	本视频由湖南一唯信息科技开发的EV录屏软件录制，www.ieway.cn	
train/normal/videos/TR02271.mp4	train	normal	TR02271	1280	720	15.0	87	h264	5.800000	950828	1311486	Lavf58.76.100	EV录屏3.9.7软件录制	本视频由湖南一唯信息科技开发的EV录屏软件录制，www.ieway.cn	
train/normal/videos/TR02272.mp4	train	normal	TR02272	1280	720	15.0	375	h264	25.000000	3599215	1151748	Lavf58.76.100			0
train/normal/videos/TR02273.mp4	train	normal	TR02273	1280	720	15.0	375	h264	25.000000	484297	154975	Lavf58.76.100			0
train/normal/videos/TR02274.mp4	train	normal	TR02274	1280	720	10.0	101	h264	10.100000	16374116	12969596	Lavf58.76.100			
train/normal/videos/TR02275.mp4	train	normal	TR02275	1280	720	15.0	86	h264	5.733333	1535927	2143154	Lavf58.76.100	EV录屏3.9.7软件录制	本视频由湖南一唯信息科技开发的EV录屏软件录制，www.ieway.cn	
train/normal/videos/TR02276.mp4	train	normal	TR02276	1280	720	15.0	375	h264	25.000000	7619206	2438145	Lavf58.76.100			0
train/normal/videos/TR02277.mp4	train	normal	TR02277	1280	720	15.0	291	h264	19.400000	1466972	604936	Lavf58.76.100			0
train/normal/videos/TR02278.mp4	train	normal	TR02278	1280	720	15.0	375	h264	25.000000	1687662	540051	Lavf58.76.100			0
train/normal/videos/TR02279.mp4	train	normal	TR02279	1280	720	15.0	375	h264	25.000000	4260218	1363269	Lavf58.76.100			0
train/normal/videos/TR02280.mp4	train	normal	TR02280	1280	720	15.0	60	h264	4.000000	1078162	2156324	Lavf58.76.100			
train/normal/videos/TR02281.mp4	train	normal	TR02281	1280	720	10.0	300	h264	30.000000	48593795	12958345	Lavf58.76.100			
train/normal/videos/TR02282.mp4	train	normal	TR02282	1280	720	15.0	86	h264	5.733333	392196	547250	Lavf58.76.100	EV录屏3.9.7软件录制	本视频由湖南一唯信息科技开发的EV录屏软件录制，www.ieway.cn	
train/normal/videos/TR02283.mp4	train	normal	TR02283	1280	720	15.0	375	h264	25.000000	1003256	321041	Lavf58.76.100			0
train/normal/videos/TR02284.mp4	train	normal	TR02284	1280	720	10.0	24	h264	2.400000	3112325	10374416	Lavf58.76.100			
train/normal/videos/TR02285.mp4	train	normal	TR02285	1280	720	15.0	375	h264	25.000000	2869271	918166	Lavf58.76.100			0
train/normal/videos/TR02286.mp4	train	normal	TR02286	1280	720	15.0	84	h264	5.600000	955461	1364944	Lavf58.76.100	EV录屏3.9.7软件录制	本视频由湖南一唯信息科技开发的EV录屏软件录制，www.ieway.cn	
train/normal/videos/TR02287.mp4	train	normal	TR02287	1280	720	15.0	83	h264	5.533333	2276166	3290842	Lavf58.76.100	EV录屏3.9.7软件录制	本视频由湖南一唯信息科技开发的EV录屏软件录制，www.ieway.cn	
train/normal/videos/TR02288.mp4	train	normal	TR02288	1280	720	15.0	375	h264	25.000000	2187665	700052	Lavf58.76.100			0
train/normal/videos/TR02289.mp4	train	normal	TR02289	1280	720	10.0	257	h264	25.700000	28331776	8819229	Lavf58.76.100			
train/normal/videos/TR02290.mp4	train	normal	TR02290	1280	720	15.0	87	h264	5.800000	589878	813624	Lavf58.76.100	EV录屏3.9.7软件录制	本视频由湖南一唯信息科技开发的EV录屏软件录制，www.ieway.cn	
train/normal/videos/TR02291.mp4	train	normal	TR02291	1280	720	15.0	85	h264	5.666667	749904	1058687	Lavf58.76.100	EV录屏3.9.7软件录制	本视频由湖南一唯信息科技开发的EV录屏软件录制，www.ieway.cn	
train/normal/videos/TR02292.mp4	train	normal	TR02292	1280	720	15.0	375	h264	25.000000	1785664	571412	Lavf58.76.100			0
train/normal/videos/TR02293.mp4	train	normal	TR02293	1280	720	15.0	39	h264	2.600000	657426	2022849	Lavf58.76.100			
train/normal/videos/TR02294.mp4	train	normal	TR02294	1280	720	15.0	253	h264	16.866667	1414960	671127	Lavf58.76.100			
train/normal/videos/TR02295.mp4	train	normal	TR02295	1280	720	15.0	178	h264	11.866667	1158852	781248	Lavf58.76.100			
