video_id,is_anomaly,class_name,start_time_sec,end_time_sec,description_summary
TR01312,true,loitering_or_suspicious_presence,0.000,30.000,A person remains in the aerial scene for an anomalously prolonged period.
TR01313,true,loitering_or_suspicious_presence,0.000,30.000,A person remains in the aerial scene for an anomalously prolonged period.
TR01314,true,loitering_or_suspicious_presence,0.000,30.000,A person remains in the aerial scene for an anomalously prolonged period.
TR01315,true,loitering_or_suspicious_presence,0.000,30.000,A person remains in the aerial scene for an anomalously prolonged period.
TR01316,true,loitering_or_suspicious_presence,0.000,30.000,A person remains in the aerial scene for an anomalously prolonged period.
TR01317,true,loitering_or_suspicious_presence,0.000,30.000,A person remains in the aerial scene for an anomalously prolonged period.
TR01318,true,loitering_or_suspicious_presence,0.000,30.000,A person remains in the aerial scene for an anomalously prolonged period.
TR01319,true,loitering_or_suspicious_presence,0.000,30.000,A person remains in the aerial scene for an anomalously prolonged period.
TR01320,true,loitering_or_suspicious_presence,0.000,30.000,A person remains in the aerial scene for an anomalously prolonged period.
TR01321,true,loitering_or_suspicious_presence,0.000,30.000,A person remains in the aerial scene for an anomalously prolonged period.
TR01322,true,loitering_or_suspicious_presence,0.000,30.000,A person remains in the aerial scene for an anomalously prolonged period.
TR01323,true,loitering_or_suspicious_presence,0.000,30.000,A person remains in the aerial scene for an anomalously prolonged period.
TR01324,true,loitering_or_suspicious_presence,0.000,30.000,A person remains in the aerial scene for an anomalously prolonged period.
TR01325,true,loitering_or_suspicious_presence,0.000,30.000,A person remains in the aerial scene for an anomalously prolonged period.
TR01326,true,loitering_or_suspicious_presence,0.000,30.000,A person remains in the aerial scene for an anomalously prolonged period.
TR01327,true,loitering_or_suspicious_presence,0.000,30.000,A person remains in the aerial scene for an anomalously prolonged period.
TR01328,true,loitering_or_suspicious_presence,0.000,30.000,A person remains in the aerial scene for an anomalously prolonged period.
TR01329,true,loitering_or_suspicious_presence,0.000,30.000,A person remains in the aerial scene for an anomalously prolonged period.
TR01330,true,loitering_or_suspicious_presence,0.000,30.000,A person remains in the aerial scene for an anomalously prolonged period.
TR01331,true,loitering_or_suspicious_presence,0.000,30.000,A person remains in the aerial scene for an anomalously prolonged period.
TR01332,true,loitering_or_suspicious_presence,0.000,30.000,A person remains in the aerial scene for an anomalously prolonged period.
TR01333,true,loitering_or_suspicious_presence,0.000,30.000,A person remains in the aerial scene for an anomalously prolonged period.
TR01334,true,loitering_or_suspicious_presence,0.000,30.000,A person remains in the aerial scene for an anomalously prolonged period.
TR01335,true,loitering_or_suspicious_presence,0.000,30.000,A person remains in the aerial scene for an anomalously prolonged period.
TR01336,true,loitering_or_suspicious_presence,0.000,30.000,A person remains in the aerial scene for an anomalously prolonged period.
TR01337,true,loitering_or_suspicious_presence,0.000,30.000,A person remains in the aerial scene for an anomalously prolonged period.
TR01338,true,loitering_or_suspicious_presence,0.000,30.000,A person remains in the aerial scene for an anomalously prolonged period.
TR01339,true,loitering_or_suspicious_presence,0.000,30.000,A person remains in the aerial scene for an anomalously prolonged period.
TR01340,true,loitering_or_suspicious_presence,0.000,30.000,A person remains in the aerial scene for an anomalously prolonged period.
TR01341,true,loitering_or_suspicious_presence,0.000,30.000,A person remains in the aerial scene for an anomalously prolonged period.
TR01342,true,loitering_or_suspicious_presence,0.000,30.000,A person remains in the aerial scene for an anomalously prolonged period.
TR01343,true,loitering_or_suspicious_presence,0.000,30.000,A person remains in the aerial scene for an anomalously prolonged period.
TR01344,true,loitering_or_suspicious_presence,0.000,30.000,A person remains in the aerial scene for an anomalously prolonged period.
TR01345,true,loitering_or_suspicious_presence,0.000,30.000,A person remains in the aerial scene for an anomalously prolonged period.
TR01346,true,loitering_or_suspicious_presence,0.000,30.000,A person remains in the aerial scene for an anomalously prolonged period.
TR01347,true,loitering_or_suspicious_presence,0.000,30.000,A person remains in the aerial scene for an anomalously prolonged period.
TR01348,true,loitering_or_suspicious_presence,0.000,30.000,A person remains in the aerial scene for an anomalously prolonged period.
TR01349,true,loitering_or_suspicious_presence,0.000,30.000,A person remains in the aerial scene for an anomalously prolonged period.
