video_id,is_anomaly,class_name,start_time_sec,end_time_sec,description_summary
TR01628,true,traffic_accident,3.000,9.000,"A dark-colored car traveling down the street drifts out of its path and collides with the rear driver-side corner of a parked light-colored SUV. The striking vehicle delivers a glancing blow that causes the stationary SUV to jolt forward, but the driver fails to stop and continues driving away from the scene. The accident is caused by the driver's failure to maintain a proper lane trajectory, resulting in a hit-and-run collision."
TR01629,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01630,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01631,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01632,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01633,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01634,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01635,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01636,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01637,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01638,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01639,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01640,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01641,true,traffic_accident,3.000,4.130,"A black pickup truck and a gray SUV collide in a severe T-bone collision at the center of the intersection. The accident is caused by both drivers failing to slow down or yield the right-of-way while entering the intersection under blinking yellow traffic lights, which required them to proceed with caution. The force of the impact is immediate and violent, initiating a sequence that leaves both vehicles overturned and severely damaged."
TR01642,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01643,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01644,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01645,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01646,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01647,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01648,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01649,true,traffic_accident,0.000,5.709,A traffic collision is visible from an aerial viewpoint.
TR01650,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01651,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01652,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01653,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01654,true,traffic_accident,0.000,5.750,A traffic collision is visible from an aerial viewpoint.
TR01655,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01656,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01657,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01658,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01659,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01660,true,traffic_accident,3.000,6.000,"A large brown truck traveling down a narrow street loses its balance and topples over onto its right side. As the vehicle falls, it collides with and crushes a pedestrian who had moved into its path, coming to a complete rest on its side by 00:07.93. The incident was caused by the truck's sudden loss of stability, likely exacerbated by uneven road conditions from nearby construction, while the pedestrian's proximity to the moving heavy vehicle placed them directly in the line of fall."
TR01661,true,traffic_accident,0.000,5.792,A traffic collision is visible from an aerial viewpoint.
TR01662,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01663,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01664,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01665,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01666,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01667,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01668,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01669,true,traffic_accident,3.000,12.400,"A bicycle carrying two children, one in an orange shirt pedaling and another in a red shirt riding on the back, loses balance and falls over at the bottom center of the frame near a structural pillar and scattered shoes. The children crash to the ground as a result of the rider's failure to maintain control while navigating the residential entrance area. Both children remain on the ground for several seconds to recover before eventually standing up, while background traffic continues to flow unaffected."
TR01670,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01671,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01672,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01673,true,traffic_accident,3.000,9.000,"A dark-colored car strikes a pedestrian who is walking in the middle of an active traffic lane, throwing the person onto the hood and windshield before they roll onto the road surface. The vehicle comes to a complete stop shortly after the impact. This collision is caused by the pedestrian's decision to walk in the roadway at night while wearing dark clothing, which, combined with the wet road conditions and limited visibility, prevented the driver from reacting in time to avoid the strike."
TR01674,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01675,true,traffic_accident,3.000,6.130,"A silver SUV traveling straight in lane 5 collides head-on with a pedestrian who is jaywalking across the active highway. The force of the impact throws the pedestrian into the air, causing them to land in lane 4, while the silver SUV deflects to the right into lane 6. The collision is caused by the pedestrian's illegal decision to cross a high-speed multi-lane road without a designated crossing, leaving the driver unable to stop the vehicle in time."
TR01676,true,traffic_accident,3.000,3.870,"A red car traveling straight in the middle lane collides head-on with a pedestrian who is jaywalking in the active highway lanes, propelling the person to the right side of the road. Immediately following this impact, the red car veers into the adjacent right lane and collides with a truck moving in the same direction. The incident is caused by the pedestrian's dangerous decision to walk in the middle of a high-speed highway and the red car's subsequent inability to avoid the obstacle, leading to a loss of control."
TR01677,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01678,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01679,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01680,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01681,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01682,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01683,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01684,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01685,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01686,true,traffic_accident,3.000,3.930,"A fast-moving motorcycle entering from the left side of the intersection collides with another motorcycle proceeding straight from the top side, resulting in a T-bone collision. Both riders lose their balance and fall to the roadway, with their vehicles toppling and sliding a short distance before coming to a halt. The root cause of the anomaly is the rider from the left overspeeding and failing to yield the right-of-way, which left insufficient reaction time to avoid the crossing vehicle."
TR01687,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01688,true,traffic_accident,3.000,5.850,"A white truck traveling in the right lane suddenly veers off course and collides head-on with the walkway crash barrier on the right side of the tunnel, causing the vehicle to overturn. The impact occurs as a bus in the adjacent left lane slows down in response to the accident. The root cause of the anomaly is the truck driver's failure to maintain their lane, leading to a complete loss of control and a violent collision with the stationary barrier."
TR01689,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01690,true,traffic_accident,0.000,5.750,A traffic collision is visible from an aerial viewpoint.
TR01691,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01692,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01693,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01694,true,traffic_accident,0.000,5.750,A traffic collision is visible from an aerial viewpoint.
TR01695,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01696,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01697,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01698,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01699,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01700,true,traffic_accident,0.000,5.709,A traffic collision is visible from an aerial viewpoint.
TR01701,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01702,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01703,true,traffic_accident,1.930,4.010,"A truck carrying four white boxes collides head-on with another truck moving straight from the right side of the intersection. The impact is violent, causing the truck with the white boxes to be deflected toward the left side of the frame while the other truck is severely damaged and falls onto its right side. This collision is caused by a severe traffic signal violation, as the truck carrying the boxes proceeded straight through the intersection despite the traffic lights facing its direction being clearly red."
TR01704,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01705,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01706,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01707,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01708,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01709,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01710,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01711,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01712,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01713,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01715,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01716,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01717,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01718,true,traffic_accident,3.000,4.920,"A green truck traveling in lane 7 performs a sudden, aggressive lane change into lane 6 to avoid colliding with a white hatchback that has abruptly veered toward the right guardrail. During this evasive maneuver, the truck loses stability and overturns, crashing onto the grassy median. The accident is caused by the erratic driving of the white hatchback, which created an immediate hazard that forced the truck driver into a desperate and ultimately unsuccessful attempt to avoid a rear-end collision."
TR01719,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01720,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01721,true,traffic_accident,1.440,5.060,"A black sedan traveling in the third lane of a highway loses control while navigating a curve, swerving into the second lane and then back into the third lane. This instability leads to a violent skid, resulting in the sedan crashing head-on into the central median barrier and flipping over before coming to a complete stop. The accident is caused by a sudden loss of vehicle control, likely due to excessive speed or driver error, which made the collision with the divider inevitable."
TR01722,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01723,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01724,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01725,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01726,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01727,true,traffic_accident,3.000,14.600,"A blue cargo truck traveling along the roadway suddenly swerves to its left and crosses into the opposing lane, resulting in a forceful head-on collision with an oncoming motorcycle carrying two riders at 00:14.20. The impact ejects the riders onto the road and pushes the motorcycle toward the curb. After the collision, the truck loses control and skids across the roadway, mounting the curb on the right side of the frame and crashing into a parked red hatchback and a nearby building structure before coming to a complete halt. The accident was caused by the truck driver losing control of the vehicle, a situation likely aggravated by the wet and slippery road surface."
TR01728,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01729,true,traffic_accident,2.030,7.790,"A black sedan enters a main road from a side street on the right without yielding, resulting in a violent T-bone collision with a straight-moving black SUV at 00:02.31. The force of the impact causes the SUV to lose control and roll over multiple times, during which a person is ejected from the vehicle and thrown onto the side of the road by 00:04.50. The SUV eventually comes to a complete stop resting upside down on its roof, while the sedan is spun around near the intersection. The root cause of the accident is the sedan driver's failure to yield the right-of-way, which created an unavoidable collision course for the SUV."
TR01730,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01731,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01732,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01733,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01734,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01735,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01736,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01737,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01738,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01739,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01740,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01741,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01742,true,traffic_accident,3.000,5.000,"A black car recklessly overtakes a silver car that has stopped to yield to pedestrians, swerving into the marked crossing and colliding directly with a woman and a child. The force of the impact knocks both pedestrians to the ground, while the black car continues moving without stopping. The root cause of the anomaly is the driver's illegal decision to overtake a yielding vehicle at a pedestrian crossing, demonstrating a total disregard for traffic laws and the safety of the pedestrians."
TR01743,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01744,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01745,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01746,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01747,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01748,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01749,true,traffic_accident,0.000,5.709,A traffic collision is visible from an aerial viewpoint.
TR01750,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01751,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01752,true,traffic_accident,3.000,4.540,"A motorcycle rider skids and loses balance near a crosswalk, falling directly into the path of an oncoming red sedan. The rider's head strikes the front edge of the sedan, resulting in a head-on collision that brings the car to a complete stop by 00:10.00. This accident was caused by the rider losing control and slipping off the motorcycle, which, combined with the unstructured traffic environment and lack of lane markings, left the driver of the sedan with no time to avoid the impact."
TR01753,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01754,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01755,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01756,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01757,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01758,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01759,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01760,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01761,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01762,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01763,true,traffic_accident,1.840,4.240,"A blue SUV executing a right turn collides with a dark-colored scooter traveling straight through the intersection on a marked crosswalk. The impact knocks the scooter and its rider onto their side, and the SUV continues its turn, pushing the fallen rider along the pavement. The collision is caused by the SUV driver's failure to yield the right-of-way to the straight-moving scooter, making the crash inevitable once the SUV committed to the turn."
TR01764,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01765,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01766,true,traffic_accident,0.840,5.410,"A gray van traveling from top to bottom loses control and skids, veering sharply to its left and crashing through the planted center median. The vehicle continues its trajectory across the opposing lanes of traffic before colliding violently with the boundary on the far right side of the road. The root cause of the anomaly is the driver's loss of vehicle control, which led to the van skidding out of its designated lane and traversing the median, resulting in a severe single-vehicle collision."
TR01767,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01768,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01769,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01770,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01771,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01772,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01773,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01774,true,traffic_accident,2.600,3.200,"A silver SUV and a black sedan are involved in a T-bone collision in the center of the intersection. The collision occurs because the driver of the silver SUV jumps a red traffic signal, entering the intersection illegally and violating the right-of-way of the black sedan."
TR01775,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01776,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01777,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01778,true,traffic_accident,3.000,4.260,"A black motorcycle traveling in the wrong direction collides head-on with a white sedan that is moving straight in its designated lane. The collision occurs near the intersection in the second lane from the left, caused by the motorcyclist's failure to adhere to the directional flow of traffic while making an improper right turn across active lanes. The impact is severe enough to immediately deflect the motorcycle and disrupt the forward momentum of the sedan."
TR01779,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01780,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01781,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01782,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01783,true,traffic_accident,2.840,5.760,"A black SUV and another car collide while navigating the roadway, causing both vehicles to lose control. The force of the impact sends the second car spinning toward the right side of the frame, while the black SUV slides forward and crashes violently into a pole in the median area, where it comes to a complete stop by 00:05.76. The accident was caused by a failure to yield or a misjudged turn during the vehicles' maneuvers, leading to a severe collision and subsequent impact with roadside infrastructure."
TR01784,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01785,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01786,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01787,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01788,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01789,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01790,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01791,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01792,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01793,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01794,true,traffic_accident,3.000,6.000,"A motorcycle carrying two riders collides with the front left corner of a silver pickup truck on a narrow curve, resulting in both riders being violently ejected and thrown to the ground. The pickup truck rolls forward slightly before coming to a complete stop just past the point of impact. The collision was caused by the narrowness of the unmarked road and the truck's central positioning on the curve, which left neither vehicle enough space to safely pass one another."
TR01795,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01796,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01797,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01798,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01799,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01800,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01801,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01802,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01803,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01804,true,traffic_accident,2.220,3.180,"A white van traveling straight from the bottom of the frame collides with a motorcycle crossing from the right in a T-bone collision. The impact violently ejects the rider from the motorcycle and sends the bike sliding across the intersection. The accident is caused by the motorcyclist's failure to yield the right-of-way, as the van was proceeding through the intersection under a blinking green traffic light."
TR01805,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01806,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01807,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01808,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01809,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01810,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01811,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01812,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01813,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01814,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01815,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01816,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01817,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01818,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01819,true,traffic_accident,0.170,2.690,"A white SUV approaching from the bottom left corner of the frame fails to stop and rear-ends a white hatchback that is stationary just before the intersection. The force of the collision propels both vehicles forward from their initial positions into the intersection. The root cause of the anomaly is the SUV driver's failure to maintain a safe following distance and control their speed, making the impact with the stopped vehicle unavoidable."
TR01820,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01821,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01822,true,traffic_accident,2.890,4.530,A black sedan traveling straight through the intersection and a silver sedan entering from the bottom right engage in a head-on collision. The impact is severe enough to deflect the silver sedan toward the left side of the frame. The accident was caused by the silver sedan's failure to yield the right of way to the black sedan at an intersection that lacks clear traffic signals or stop signs.
TR01823,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01824,true,traffic_accident,3.000,6.070,"A white van enters the scene from the top-right corner, executing a left turn into lane 2 where it strikes a pedestrian crossing the intersection head-on. Rather than stopping after the impact, the van continues moving straight through lane 2, dragging the pedestrian underneath the vehicle until it exits the frame at the bottom-left. The anomaly was caused by the driver's failure to yield the right-of-way to the pedestrian already present in the roadway and a subsequent failure to stop after the collision."
TR01825,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01826,true,traffic_accident,2.250,3.220,"A white van traveling from the top of the frame toward the left veers into the opposing lane and collides head-on with a silver sedan moving from the left to the right. The force of the impact pushes the silver sedan backward until it exits the frame to the left. This anomaly is caused by the white van's failure to maintain its lane, which resulted in a direct violation of the sedan's right-of-way."
TR01827,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01828,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01829,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01830,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01831,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01832,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01833,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01834,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01835,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01836,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01837,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01838,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01839,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01840,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01841,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01842,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01843,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01844,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01845,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01846,true,traffic_accident,1.020,6.910,"A bus traveling from top to bottom in lane 3 crashes violently into the rear end of a car, pinning the vehicle against the central road divider. Following the heavy impact, the bus deflects off the crushed car and continues to move forward down the highway. The collision was caused by the bus driver's failure to maintain a safe following distance and speed, which left insufficient time to react or brake before striking the leading vehicle."
TR01847,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01848,true,traffic_accident,1.330,1.470,"A white SUV traveling at high speed moves illegally through the intersection, resulting in a T-bone collision with a white truck that is moving straight from left to right. The force of the impact deflects the SUV toward the top of the intersection while the truck is knocked off its path. The collision is caused by the SUV driver overspeeding and failing to obey traffic laws while the truck had the right-of-way."
TR01849,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR02758,true,traffic_accident,0.660,2.730,"A white SUV traveling straight through an uncontrolled intersection is T-boned by a grey SUV crossing from the left. The force of this initial impact propels the white SUV to the right, where it immediately suffers a secondary head-on collision with another grey SUV approaching from the right. This chain of events is caused by a mutual failure to yield the right-of-way, as both the white SUV and the first grey SUV entered the intersection simultaneously without slowing down."
TR02768,true,traffic_accident,1.160,2.020,"A white sedan and a green truck are involved in a severe T-bone collision in the right side of the intersection. The front of the green truck strikes the white sedan, causing the sedan to violently deflect to its left and lose its rear bumper. The cause of the anomaly is a right-of-way violation, as one of the vehicles entered the intersection despite a visible red traffic light, leading to the unavoidable impact."
TR02778,true,traffic_accident,8.000,15.000,"A dog runs across an active multi-lane roadway from right to left toward a group of pedestrians, resulting in a collision with a dark car traveling from the top left toward the bottom right. The car strikes the dog in the lane closest to the sidewalk, causing the animal to tumble across the wet road surface before it quickly recovers and reaches the safety of the pedestrians. The root cause of the event is the animal's sudden and unpredictable entry into the path of oncoming traffic, violating the right-of-way of the vehicle."
TR02787,true,traffic_accident,2.060,3.000,"A white car initiates a U-turn from the first lane into the second, crossing directly into the path of an oncoming black car and resulting in a violent T-bone collision. The crash is caused by the white car's failure to yield the right-of-way to the black car, which was traveling straight through the lane. The force of the impact immediately deflects both vehicles from their original trajectories, beginning a sequence that sends them spinning toward the bottom of the frame."
TR02795,true,traffic_accident,2.890,4.530,A black sedan traveling straight through the intersection and a silver sedan entering from the bottom right engage in a head-on collision. The impact is severe enough to deflect the silver sedan toward the left side of the frame. The accident was caused by the silver sedan's failure to yield the right of way to the black sedan at an intersection that lacks clear traffic signals or stop signs.
TR02803,true,traffic_accident,1.860,2.390,"A yellow and blue sedan traveling straight from the bottom of the frame T-bones a bicycle carrying two riders as they cross the road via a marked crosswalk. The collision occurs because the sedan driver failed to yield the right-of-way to the cyclists despite a blinking yellow traffic signal requiring caution. The impact is severe, instantly launching the riders and the bicycle into the air."
TR02811,true,traffic_accident,84.530,85.530,"A silver sedan moving straight from the bottom of the frame collides with a motorcycle traveling from the right, resulting in a T-bone collision at the center of the frame. The impact causes the motorcyclist to fall onto the road, and both the sedan and the motorcycle come to a halt shortly after the collision. The accident is caused by the failure of the two vehicles to yield or coordinate their paths at the point of intersection, making the T-bone impact inevitable."
TR02819,true,traffic_accident,33.000,34.330,"A white sedan traveling at an excessive speed collides head-on with a pedestrian who is jaywalking in the center of lane 1. The impact is violent, causing the pedestrian to be deflected toward the top of the frame as the sedan loses control and veers toward the left. The root cause of the accident is the driver's high rate of speed in a confined urban area, which eliminated any possibility of avoiding the pedestrian."
TR02827,true,traffic_accident,0.170,2.690,"A white SUV approaching from the bottom left corner of the frame fails to stop and rear-ends a white hatchback that is stationary just before the intersection. The force of the collision propels both vehicles forward from their initial positions into the intersection. The root cause of the anomaly is the SUV driver's failure to maintain a safe following distance and control their speed, making the impact with the stopped vehicle unavoidable."
TR02834,true,traffic_accident,2.460,4.930,"A white van traveling from right to left collides with a white minivan moving from the bottom-right toward the top in a severe T-bone collision. The impact generates a visible cloud of dust and forcefully deflects the minivan to its left, causing it to crash into the curb of the central grassy median. The white van is deflected forward into the intersection before coming to a halt. This accident was caused by the minivan failing to slow down or yield at the T-junction, crossing directly into the path of the oncoming van."
TR02841,true,traffic_accident,37.013,37.013,"A sedan traveling straight from the bottom lane towards the top right of the frame enters the intersection and suffers a T-bone collision with a blue sedan moving straight from the left to the right. Both vehicles are forced out of their paths upon impact and exit the frame. The collision is caused by a failure to yield the right-of-way at the intersection, resulting in the two vehicles entering the same spatial point simultaneously."
TR02848,true,traffic_accident,1.480,3.750,"A truck traveling straight through the intersection from the left collides with a motorcyclist moving from the top of the frame in a T-bone collision. The impact occurs in the center of the junction, knocking the motorcyclist off balance and causing the bike to crash. This anomaly is caused by a right-of-way violation, as the motorcyclist failed to stop for the red traffic lights visible at the top of the frame, entering the intersection unlawfully and crossing directly into the truck's path."
TR02855,true,traffic_accident,69.930,72.200,"A white sedan traveling at a high rate of speed enters the intersection from the right and strikes a pedestrian who has suddenly begun running across the road. The vehicle collides head-on with the person at the crosswalk but fails to stop, continuing its trajectory straight through the intersection and exiting the frame. The accident is caused by the combination of the driver's excessive speed and the pedestrian's abrupt movement into the active roadway, which left no time for either party to react."
TR02862,true,traffic_accident,36.200,36.200,"A black sedan traveling at an excessive and unstable speed collides violently with a parked white car, triggering a multi-vehicle pile-up that includes a black SUV and another parked black sedan. The force of the impact is severe, resulting in significant damage to the stationary vehicles and causing a black SUV to overturn. The root cause of the anomaly is the black sedan driver's failure to maintain vehicle control and excessive speed, which led to the collision with legally parked vehicles."
TR02869,true,traffic_accident,23.460,24.130,"A white van and a white SUV collide in a T-bone impact in the middle of the intersection. The collision is caused by a failure to yield the right-of-way as the vehicles enter the intersection from different directions. Following the impact, the white SUV continues moving toward the bottom of the frame, while the white van begins to take a left turn."
TR02876,true,traffic_accident,61.068,61.068,"A motorcycle traveling from the left side of the intersection collides in a T-bone fashion with another motorcycle moving from the top right. The impact is severe, causing both riders to be thrown from their vehicles and onto the roadway. This collision occurred because both motorcycles entered the intersection on conflicting trajectories simultaneously, indicating that one rider likely violated a traffic signal or failed to yield the right-of-way."
