video_id,is_anomaly,class_name,start_time_sec,end_time_sec,description_summary
TR02335,false,normal,,,"Routine aerial road, vehicle, and pedestrian activity."
TR02336,false,normal,,,Routine activity with no target anomaly.
TR02337,false,normal,,,Routine activity with no target anomaly.
TR02338,false,normal,,,Normal road traffic with no target anomaly.
TR02339,false,normal,,,Routine aerial activity with no target anomaly.
TR02340,false,normal,,,Routine activity with no target anomaly.
TR02341,false,normal,,,Normal traffic flows through a fixed CCTV scene.
TR02342,false,normal,,,Routine activity with no target anomaly.
TR02343,false,normal,,,Routine activity with no target anomaly.
TR02344,false,normal,,,Routine activity with no target anomaly.
TR02345,false,normal,,,Routine activity with no target anomaly.
TR02346,false,normal,,,Normal road traffic with no target anomaly.
TR02347,false,normal,,,Routine moving-drone footage with no labeled target anomaly.
TR02348,false,normal,,,Normal road traffic with no target anomaly.
TR02349,false,normal,,,Normal traffic flows through a fixed CCTV scene.
TR02350,false,normal,,,Routine moving-drone footage with no labeled target anomaly.
TR02351,false,normal,,,Routine activity with no target anomaly.
TR02352,false,normal,,,Routine activity with no target anomaly.
TR02353,false,normal,,,Normal road traffic with no target anomaly.
TR02354,false,normal,,,Normal traffic flows through a fixed CCTV scene.
TR02355,false,normal,,,Routine activity with no target anomaly.
TR02356,false,normal,,,Routine activity with no target anomaly.
TR02357,false,normal,,,Normal traffic flows through a fixed CCTV scene.
TR02358,false,normal,,,Normal traffic flows through a fixed CCTV scene.
TR02359,false,normal,,,Normal traffic flows through a fixed CCTV scene.
TR02360,false,normal,,,Normal road traffic with no target anomaly.
TR02361,false,normal,,,Normal traffic flows through a fixed CCTV scene.
TR02362,false,normal,,,Routine aerial activity with no target anomaly.
TR02363,false,normal,,,Routine aerial activity with no target anomaly.
TR02364,false,normal,,,Normal road traffic with no target anomaly.
TR02365,false,normal,,,Routine aerial activity with no target anomaly.
TR02366,false,normal,,,Routine activity with no target anomaly.
TR02367,false,normal,,,Normal traffic flows through a fixed CCTV scene.
TR02368,false,normal,,,Routine aerial activity with no target anomaly.
TR02369,false,normal,,,Routine aerial activity with no target anomaly.
TR02370,false,normal,,,Routine activity with no target anomaly.
TR02371,false,normal,,,Normal road traffic with no target anomaly.
TR02372,false,normal,,,Routine activity with no target anomaly.
TR02373,false,normal,,,Normal traffic flows through a fixed CCTV scene.
TR02374,false,normal,,,Routine activity with no target anomaly.
TR02375,false,normal,,,Routine activity with no target anomaly.
TR02376,false,normal,,,"Routine aerial road, vehicle, and pedestrian activity."
TR02377,false,normal,,,Routine activity with no target anomaly.
TR02378,false,normal,,,Routine activity with no target anomaly.
TR02379,false,normal,,,Routine aerial activity with no target anomaly.
TR02380,false,normal,,,Routine activity with no target anomaly.
TR02381,false,normal,,,Routine activity with no target anomaly.
TR02382,false,normal,,,Normal road traffic with no target anomaly.
TR02383,false,normal,,,Routine activity with no target anomaly.
TR02384,false,normal,,,Routine aerial activity with no target anomaly.
TR02385,false,normal,,,Routine activity with no target anomaly.
TR02386,false,normal,,,Normal road traffic with no target anomaly.
TR02387,false,normal,,,Routine aerial activity with no target anomaly.
TR02388,false,normal,,,Routine activity with no target anomaly.
TR02389,false,normal,,,Routine activity with no target anomaly.
TR02390,false,normal,,,Routine activity with no target anomaly.
TR02391,false,normal,,,Routine activity with no target anomaly.
TR02392,false,normal,,,Routine activity with no target anomaly.
TR02393,false,normal,,,Routine activity with no target anomaly.
TR02394,false,normal,,,Routine aerial activity with no target anomaly.
TR02395,false,normal,,,Normal traffic flows through a fixed CCTV scene.
TR02396,false,normal,,,Routine aerial activity with no target anomaly.
TR02397,false,normal,,,Normal road traffic with no target anomaly.
TR02398,false,normal,,,Routine aerial activity with no target anomaly.
TR02399,false,normal,,,Routine aerial activity with no target anomaly.
TR02400,false,normal,,,Routine activity with no target anomaly.
TR02401,false,normal,,,Routine aerial activity with no target anomaly.
TR02402,false,normal,,,Routine activity with no target anomaly.
TR02403,false,normal,,,Normal road traffic with no target anomaly.
TR02404,false,normal,,,Routine activity with no target anomaly.
TR02405,false,normal,,,Routine aerial activity with no target anomaly.
TR02406,false,normal,,,Routine activity with no target anomaly.
TR02407,false,normal,,,Routine activity with no target anomaly.
TR02408,false,normal,,,"Routine aerial road, vehicle, and pedestrian activity."
TR02409,false,normal,,,"Routine aerial road, vehicle, and pedestrian activity."
TR02410,false,normal,,,Routine activity with no target anomaly.
TR02411,false,normal,,,Routine activity with no target anomaly.
TR02412,false,normal,,,Routine activity with no target anomaly.
TR02413,false,normal,,,Normal traffic flows through a fixed CCTV scene.
TR02414,false,normal,,,Routine activity with no target anomaly.
TR02415,false,normal,,,Normal road traffic with no target anomaly.
TR02416,false,normal,,,Normal traffic flows through a fixed CCTV scene.
TR02417,false,normal,,,Routine activity with no target anomaly.
TR02418,false,normal,,,Routine activity with no target anomaly.
TR02419,false,normal,,,Routine aerial activity with no target anomaly.
TR02420,false,normal,,,Routine activity with no target anomaly.
TR02421,false,normal,,,Routine activity with no target anomaly.
TR02422,false,normal,,,Normal traffic flows through a fixed CCTV scene.
TR02423,false,normal,,,Routine aerial activity with no target anomaly.
TR02424,false,normal,,,Normal road traffic with no target anomaly.
TR02425,false,normal,,,Routine activity with no target anomaly.
TR02426,false,normal,,,Normal road traffic with no target anomaly.
TR02427,false,normal,,,Routine activity with no target anomaly.
TR02428,false,normal,,,Routine activity with no target anomaly.
TR02429,false,normal,,,Routine activity with no target anomaly.
TR02430,false,normal,,,Routine activity with no target anomaly.
TR02431,false,normal,,,Routine activity with no target anomaly.
TR02432,false,normal,,,Routine activity with no target anomaly.
TR02433,false,normal,,,Normal traffic flows through a fixed CCTV scene.
TR02434,false,normal,,,Routine activity with no target anomaly.
TR02435,false,normal,,,Routine aerial activity with no target anomaly.
TR02436,false,normal,,,Routine activity with no target anomaly.
TR02437,false,normal,,,Routine aerial activity with no target anomaly.
TR02438,false,normal,,,Routine aerial activity with no target anomaly.
TR02439,false,normal,,,Routine aerial activity with no target anomaly.
TR02440,false,normal,,,Routine aerial activity with no target anomaly.
TR02441,false,normal,,,"Routine aerial road, vehicle, and pedestrian activity."
TR02442,false,normal,,,Routine aerial activity with no target anomaly.
TR02443,false,normal,,,Routine activity with no target anomaly.
TR02444,false,normal,,,Normal road traffic with no target anomaly.
TR02445,false,normal,,,Routine activity with no target anomaly.
TR02446,false,normal,,,Routine aerial activity with no target anomaly.
TR02447,false,normal,,,Routine activity with no target anomaly.
TR02448,false,normal,,,Routine activity with no target anomaly.
TR02449,false,normal,,,Normal road traffic with no target anomaly.
TR02450,false,normal,,,Routine activity with no target anomaly.
TR02451,false,normal,,,Routine aerial activity with no target anomaly.
TR02452,false,normal,,,"Routine aerial road, vehicle, and pedestrian activity."
TR02453,false,normal,,,Normal traffic flows through a fixed CCTV scene.
TR02454,false,normal,,,Routine moving-drone footage with no labeled target anomaly.
TR02455,false,normal,,,Normal traffic flows through a fixed CCTV scene.
TR02456,false,normal,,,Normal road traffic with no target anomaly.
TR02457,false,normal,,,Normal road traffic with no target anomaly.
TR02458,false,normal,,,Routine activity with no target anomaly.
TR02459,false,normal,,,Routine activity with no target anomaly.
TR02460,false,normal,,,Routine activity with no target anomaly.
TR02461,false,normal,,,Routine aerial activity with no target anomaly.
TR02462,false,normal,,,Normal traffic flows through a fixed CCTV scene.
TR02463,false,normal,,,Routine activity with no target anomaly.
TR02464,false,normal,,,Routine activity with no target anomaly.
TR02465,false,normal,,,Routine activity with no target anomaly.
TR02466,false,normal,,,Routine aerial activity with no target anomaly.
TR02467,false,normal,,,Routine activity with no target anomaly.
TR02468,false,normal,,,Routine activity with no target anomaly.
TR02469,false,normal,,,Routine activity with no target anomaly.
TR02470,false,normal,,,Routine aerial activity with no target anomaly.
TR02471,false,normal,,,Routine activity with no target anomaly.
TR02472,false,normal,,,Normal traffic flows through a fixed CCTV scene.
TR02473,false,normal,,,Routine activity with no target anomaly.
TR02474,false,normal,,,Normal traffic flows through a fixed CCTV scene.
TR02475,false,normal,,,Routine activity with no target anomaly.
TR02476,false,normal,,,Routine activity with no target anomaly.
TR02477,false,normal,,,Routine aerial activity with no target anomaly.
TR02478,false,normal,,,Routine activity with no target anomaly.
TR02479,false,normal,,,Normal traffic flows through a fixed CCTV scene.
TR02480,false,normal,,,Routine activity with no target anomaly.
TR02481,false,normal,,,Normal traffic flows through a fixed CCTV scene.
TR02482,false,normal,,,Routine activity with no target anomaly.
TR02483,false,normal,,,Routine activity with no target anomaly.
TR02484,false,normal,,,Routine aerial activity with no target anomaly.
TR02485,false,normal,,,Routine activity with no target anomaly.
TR02486,false,normal,,,Routine activity with no target anomaly.
TR02487,false,normal,,,Routine activity with no target anomaly.
TR02488,false,normal,,,Routine activity with no target anomaly.
TR02489,false,normal,,,Routine aerial activity with no target anomaly.
TR02490,false,normal,,,Normal road traffic with no target anomaly.
TR02491,false,normal,,,Routine activity with no target anomaly.
TR02492,false,normal,,,Normal traffic flows through a fixed CCTV scene.
TR02493,false,normal,,,Routine aerial activity with no target anomaly.
TR02494,false,normal,,,Routine activity with no target anomaly.
TR02495,false,normal,,,Normal traffic flows through a fixed CCTV scene.
TR02496,false,normal,,,Normal road traffic with no target anomaly.
TR02497,false,normal,,,Routine aerial activity with no target anomaly.
TR02498,false,normal,,,Routine activity with no target anomaly.
TR02499,false,normal,,,Routine activity with no target anomaly.
TR02500,false,normal,,,Routine activity with no target anomaly.
TR02501,false,normal,,,Routine activity with no target anomaly.
TR02502,false,normal,,,Routine activity with no target anomaly.
TR02503,false,normal,,,Routine activity with no target anomaly.
TR02504,false,normal,,,Normal road traffic with no target anomaly.
TR02505,false,normal,,,Routine activity with no target anomaly.
TR02506,false,normal,,,Routine aerial activity with no target anomaly.
TR02507,false,normal,,,Routine activity with no target anomaly.
TR02508,false,normal,,,Normal traffic flows through a fixed CCTV scene.
TR02509,false,normal,,,Normal road traffic with no target anomaly.
TR02510,false,normal,,,Routine activity with no target anomaly.
TR02511,false,normal,,,Routine activity with no target anomaly.
TR02512,false,normal,,,Normal traffic flows through a fixed CCTV scene.
TR02513,false,normal,,,Routine aerial activity with no target anomaly.
TR02514,false,normal,,,"Routine aerial road, vehicle, and pedestrian activity."
TR02515,false,normal,,,Normal road traffic with no target anomaly.
TR02516,false,normal,,,Normal traffic flows through a fixed CCTV scene.
TR02517,false,normal,,,Normal traffic flows through a fixed CCTV scene.
TR02518,false,normal,,,"Routine aerial road, vehicle, and pedestrian activity."
TR02519,false,normal,,,Normal traffic flows through a fixed CCTV scene.
TR02520,false,normal,,,Routine activity with no target anomaly.
TR02521,false,normal,,,Routine activity with no target anomaly.
TR02522,false,normal,,,Routine activity with no target anomaly.
TR02523,false,normal,,,Routine aerial activity with no target anomaly.
TR02524,false,normal,,,"Routine aerial road, vehicle, and pedestrian activity."
TR02525,false,normal,,,Routine activity with no target anomaly.
TR02526,false,normal,,,Normal road traffic with no target anomaly.
TR02527,false,normal,,,Normal traffic flows through a fixed CCTV scene.
TR02528,false,normal,,,Routine aerial activity with no target anomaly.
TR02529,false,normal,,,Routine activity with no target anomaly.
TR02530,false,normal,,,Routine activity with no target anomaly.
TR02531,false,normal,,,Routine aerial activity with no target anomaly.
TR02532,false,normal,,,Routine activity with no target anomaly.
TR02533,false,normal,,,Normal traffic flows through a fixed CCTV scene.
TR02534,false,normal,,,Routine aerial activity with no target anomaly.
TR02535,false,normal,,,Normal road traffic with no target anomaly.
TR02536,false,normal,,,Routine aerial activity with no target anomaly.
TR02537,false,normal,,,Routine activity with no target anomaly.
TR02538,false,normal,,,Routine activity with no target anomaly.
TR02539,false,normal,,,Normal road traffic with no target anomaly.
TR02540,false,normal,,,"Routine aerial road, vehicle, and pedestrian activity."
TR02541,false,normal,,,Routine aerial activity with no target anomaly.
TR02542,false,normal,,,Normal traffic flows through a fixed CCTV scene.
TR02543,false,normal,,,Normal traffic flows through a fixed CCTV scene.
TR02544,false,normal,,,Normal road traffic with no target anomaly.
TR02545,false,normal,,,Routine activity with no target anomaly.
TR02546,false,normal,,,Routine aerial activity with no target anomaly.
TR02547,false,normal,,,Routine aerial activity with no target anomaly.
TR02548,false,normal,,,Routine aerial activity with no target anomaly.
TR02549,false,normal,,,Routine activity with no target anomaly.
TR02550,false,normal,,,"Routine aerial road, vehicle, and pedestrian activity."
TR02551,false,normal,,,Routine activity with no target anomaly.
TR02552,false,normal,,,Routine aerial activity with no target anomaly.
TR02553,false,normal,,,Routine activity with no target anomaly.
TR02554,false,normal,,,Routine activity with no target anomaly.
TR02555,false,normal,,,Routine activity with no target anomaly.
TR02556,false,normal,,,Normal road traffic with no target anomaly.
TR02557,false,normal,,,Routine activity with no target anomaly.
TR02558,false,normal,,,Routine activity with no target anomaly.
TR02559,false,normal,,,Routine activity with no target anomaly.
TR02560,false,normal,,,Routine activity with no target anomaly.
TR02561,false,normal,,,Routine activity with no target anomaly.
TR02562,false,normal,,,Routine aerial activity with no target anomaly.
TR02563,false,normal,,,Routine activity with no target anomaly.
TR02564,false,normal,,,Routine aerial activity with no target anomaly.
TR02565,false,normal,,,Routine aerial activity with no target anomaly.
TR02566,false,normal,,,Routine aerial activity with no target anomaly.
TR02567,false,normal,,,Routine activity with no target anomaly.
TR02568,false,normal,,,Normal traffic flows through a fixed CCTV scene.
TR02569,false,normal,,,Routine activity with no target anomaly.
TR02570,false,normal,,,Normal traffic flows through a fixed CCTV scene.
TR02571,false,normal,,,Routine activity with no target anomaly.
TR02572,false,normal,,,Routine activity with no target anomaly.
TR02573,false,normal,,,Normal traffic flows through a fixed CCTV scene.
TR02574,false,normal,,,Routine activity with no target anomaly.
TR02575,false,normal,,,Routine aerial activity with no target anomaly.
TR02576,false,normal,,,Routine aerial activity with no target anomaly.
TR02577,false,normal,,,Routine activity with no target anomaly.
TR02578,false,normal,,,Routine activity with no target anomaly.
TR02579,false,normal,,,Normal traffic flows through a fixed CCTV scene.
TR02580,false,normal,,,Routine activity with no target anomaly.
TR02581,false,normal,,,Routine activity with no target anomaly.
TR02582,false,normal,,,Routine aerial activity with no target anomaly.
TR02583,false,normal,,,Routine activity with no target anomaly.
TR02584,false,normal,,,Routine aerial activity with no target anomaly.
TR02585,false,normal,,,Routine activity with no target anomaly.
TR02586,false,normal,,,Routine aerial activity with no target anomaly.
TR02587,false,normal,,,Routine aerial activity with no target anomaly.
TR02588,false,normal,,,Routine aerial activity with no target anomaly.
TR02589,false,normal,,,Routine activity with no target anomaly.
TR02590,false,normal,,,Normal traffic flows through a fixed CCTV scene.
TR02591,false,normal,,,"Routine aerial road, vehicle, and pedestrian activity."
TR02592,false,normal,,,Routine aerial activity with no target anomaly.
TR02593,false,normal,,,Routine aerial activity with no target anomaly.
TR02594,false,normal,,,Normal traffic flows through a fixed CCTV scene.
TR02595,false,normal,,,Normal traffic flows through a fixed CCTV scene.
TR02596,false,normal,,,Routine activity with no target anomaly.
TR02597,false,normal,,,Normal traffic flows through a fixed CCTV scene.
TR02598,false,normal,,,Routine activity with no target anomaly.
TR02599,false,normal,,,Routine activity with no target anomaly.
TR02600,false,normal,,,Routine activity with no target anomaly.
TR02601,false,normal,,,Normal road traffic with no target anomaly.
TR02602,false,normal,,,Routine aerial activity with no target anomaly.
TR02603,false,normal,,,Routine activity with no target anomaly.
TR02604,false,normal,,,Routine aerial activity with no target anomaly.
TR02605,false,normal,,,Normal traffic flows through a fixed CCTV scene.
TR02606,false,normal,,,Routine activity with no target anomaly.
TR02607,false,normal,,,Normal road traffic with no target anomaly.
TR02608,false,normal,,,Routine aerial activity with no target anomaly.
TR02609,false,normal,,,Normal traffic flows through a fixed CCTV scene.
TR02610,false,normal,,,Routine aerial activity with no target anomaly.
TR02611,false,normal,,,Routine activity with no target anomaly.
TR02612,false,normal,,,Routine moving-drone footage with no labeled target anomaly.
TR02613,false,normal,,,Routine activity with no target anomaly.
TR02614,false,normal,,,Routine activity with no target anomaly.
TR02615,false,normal,,,Routine activity with no target anomaly.
TR02616,false,normal,,,Routine aerial activity with no target anomaly.
TR02617,false,normal,,,Routine activity with no target anomaly.
TR02618,false,normal,,,Routine activity with no target anomaly.
TR02619,false,normal,,,Routine activity with no target anomaly.
TR02620,false,normal,,,Routine activity with no target anomaly.
TR02621,false,normal,,,Routine aerial activity with no target anomaly.
TR02622,false,normal,,,Routine aerial activity with no target anomaly.
TR02623,false,normal,,,Routine activity with no target anomaly.
TR02624,false,normal,,,Normal road traffic with no target anomaly.
TR02625,false,normal,,,Routine activity with no target anomaly.
TR02626,false,normal,,,Routine aerial activity with no target anomaly.
TR02627,false,normal,,,Routine activity with no target anomaly.
TR02628,false,normal,,,Routine activity with no target anomaly.
TR02629,false,normal,,,Normal traffic flows through a fixed CCTV scene.
TR02630,false,normal,,,"Routine aerial road, vehicle, and pedestrian activity."
TR02631,false,normal,,,Routine moving-drone footage with no labeled target anomaly.
TR02632,false,normal,,,Routine activity with no target anomaly.
TR02633,false,normal,,,Routine aerial activity with no target anomaly.
TR02634,false,normal,,,Normal traffic flows through a fixed CCTV scene.
TR02635,false,normal,,,Normal road traffic with no target anomaly.
TR02636,false,normal,,,"Routine aerial road, vehicle, and pedestrian activity."
TR02637,false,normal,,,Routine activity with no target anomaly.
TR02638,false,normal,,,Routine aerial activity with no target anomaly.
TR02639,false,normal,,,Routine aerial activity with no target anomaly.
TR02640,false,normal,,,Routine activity with no target anomaly.
TR02641,false,normal,,,Routine activity with no target anomaly.
TR02642,false,normal,,,Routine aerial activity with no target anomaly.
TR02643,false,normal,,,Normal traffic flows through a fixed CCTV scene.
TR02644,false,normal,,,Routine aerial activity with no target anomaly.
TR02645,false,normal,,,Routine activity with no target anomaly.
TR02646,false,normal,,,Routine aerial activity with no target anomaly.
TR02647,false,normal,,,Routine activity with no target anomaly.
TR02648,false,normal,,,Normal traffic flows through a fixed CCTV scene.
TR02649,false,normal,,,Routine moving-drone footage with no labeled target anomaly.
TR02650,false,normal,,,Normal traffic flows through a fixed CCTV scene.
TR02651,false,normal,,,Normal traffic flows through a fixed CCTV scene.
TR02652,false,normal,,,Routine activity with no target anomaly.
TR02653,false,normal,,,Normal road traffic with no target anomaly.
TR02654,false,normal,,,Routine moving-drone footage with no labeled target anomaly.
TR02655,false,normal,,,Routine activity with no target anomaly.
TR02656,false,normal,,,Routine aerial activity with no target anomaly.
TR02657,false,normal,,,Normal traffic flows through a fixed CCTV scene.
TR02658,false,normal,,,Routine aerial activity with no target anomaly.
TR02659,false,normal,,,Routine aerial activity with no target anomaly.
TR02660,false,normal,,,Routine activity with no target anomaly.
TR02661,false,normal,,,Normal traffic flows through a fixed CCTV scene.
TR02662,false,normal,,,Routine aerial activity with no target anomaly.
TR02663,false,normal,,,Routine activity with no target anomaly.
TR02664,false,normal,,,Routine activity with no target anomaly.
TR02665,false,normal,,,Routine activity with no target anomaly.
TR02666,false,normal,,,Normal traffic flows through a fixed CCTV scene.
TR02667,false,normal,,,Routine aerial activity with no target anomaly.
TR02668,false,normal,,,Routine aerial activity with no target anomaly.
TR02669,false,normal,,,Routine activity with no target anomaly.
TR02670,false,normal,,,Normal traffic flows through a fixed CCTV scene.
TR02671,false,normal,,,Normal road traffic with no target anomaly.
TR02672,false,normal,,,Normal road traffic with no target anomaly.
TR02673,false,normal,,,Routine aerial activity with no target anomaly.
TR02674,false,normal,,,Routine activity with no target anomaly.
TR02675,false,normal,,,Routine aerial activity with no target anomaly.
TR02676,false,normal,,,Routine activity with no target anomaly.
TR02677,false,normal,,,Routine aerial activity with no target anomaly.
TR02678,false,normal,,,Routine activity with no target anomaly.
TR02679,false,normal,,,Routine moving-drone footage with no labeled target anomaly.
TR02680,false,normal,,,Routine activity with no target anomaly.
TR02681,false,normal,,,Routine aerial activity with no target anomaly.
TR02682,false,normal,,,Routine aerial activity with no target anomaly.
TR02683,false,normal,,,Routine activity with no target anomaly.
TR02684,false,normal,,,Routine activity with no target anomaly.
TR02685,false,normal,,,Routine moving-drone footage with no labeled target anomaly.
TR02686,false,normal,,,Routine activity with no target anomaly.
TR02687,false,normal,,,Routine activity with no target anomaly.
TR02688,false,normal,,,Routine activity with no target anomaly.
TR02689,false,normal,,,Routine activity with no target anomaly.
TR02690,false,normal,,,Normal traffic flows through a fixed CCTV scene.
TR02691,false,normal,,,Routine activity with no target anomaly.
TR02692,false,normal,,,Routine activity with no target anomaly.
TR02693,false,normal,,,Routine activity with no target anomaly.
TR02694,false,normal,,,Normal traffic flows through a fixed CCTV scene.
TR02695,false,normal,,,"Routine aerial road, vehicle, and pedestrian activity."
TR02696,false,normal,,,Normal road traffic with no target anomaly.
TR02697,false,normal,,,Routine activity with no target anomaly.
TR02698,false,normal,,,Routine aerial activity with no target anomaly.
TR02699,false,normal,,,Normal road traffic with no target anomaly.
TR02700,false,normal,,,Normal traffic flows through a fixed CCTV scene.
TR02701,false,normal,,,Routine aerial activity with no target anomaly.
TR02702,false,normal,,,Routine activity with no target anomaly.
TR02703,false,normal,,,"Routine aerial road, vehicle, and pedestrian activity."
TR02704,false,normal,,,Normal road traffic with no target anomaly.
TR02705,false,normal,,,Routine activity with no target anomaly.
TR02706,false,normal,,,Routine aerial activity with no target anomaly.
TR02707,false,normal,,,Normal traffic flows through a fixed CCTV scene.
TR02708,false,normal,,,Normal road traffic with no target anomaly.
TR02709,false,normal,,,Normal traffic flows through a fixed CCTV scene.
TR02710,false,normal,,,Normal traffic flows through a fixed CCTV scene.
TR02711,false,normal,,,Routine activity with no target anomaly.
TR02712,false,normal,,,Normal traffic flows through a fixed CCTV scene.
TR02713,false,normal,,,Routine activity with no target anomaly.
TR02714,false,normal,,,Routine aerial activity with no target anomaly.
TR02715,false,normal,,,Routine aerial activity with no target anomaly.
TR02716,false,normal,,,Normal traffic flows through a fixed CCTV scene.
TR02717,false,normal,,,Routine moving-drone footage with no labeled target anomaly.
TR02718,false,normal,,,Routine activity with no target anomaly.
TR02719,false,normal,,,Routine activity with no target anomaly.
TR02720,false,normal,,,Routine activity with no target anomaly.
TR02721,false,normal,,,Normal road traffic with no target anomaly.
TR02722,false,normal,,,Routine activity with no target anomaly.
TR02723,false,normal,,,Normal traffic flows through a fixed CCTV scene.
TR02724,false,normal,,,Normal traffic flows through a fixed CCTV scene.
TR02725,false,normal,,,Routine aerial activity with no target anomaly.
TR02726,false,normal,,,Routine aerial activity with no target anomaly.
TR02727,false,normal,,,Routine aerial activity with no target anomaly.
TR02728,false,normal,,,Routine activity with no target anomaly.
TR02729,false,normal,,,Routine aerial activity with no target anomaly.
TR02730,false,normal,,,Routine activity with no target anomaly.
TR02731,false,normal,,,Routine activity with no target anomaly.
TR02732,false,normal,,,Normal road traffic with no target anomaly.
TR02733,false,normal,,,Normal road traffic with no target anomaly.
TR02734,false,normal,,,Routine activity with no target anomaly.
TR02735,false,normal,,,Normal road traffic with no target anomaly.
TR02736,false,normal,,,Routine activity with no target anomaly.
TR02737,false,normal,,,Routine activity with no target anomaly.
TR02738,false,normal,,,Routine aerial activity with no target anomaly.
TR02739,false,normal,,,Routine aerial activity with no target anomaly.
TR02740,false,normal,,,Routine activity with no target anomaly.
TR02741,false,normal,,,Routine aerial activity with no target anomaly.
TR02742,false,normal,,,Normal traffic flows through a fixed CCTV scene.
TR02743,false,normal,,,Routine aerial activity with no target anomaly.
TR02744,false,normal,,,Routine aerial activity with no target anomaly.
TR02745,false,normal,,,Normal road traffic with no target anomaly.
TR02746,false,normal,,,Routine aerial activity with no target anomaly.
TR02747,false,normal,,,Normal traffic flows through a fixed CCTV scene.
TR02748,false,normal,,,Routine moving-drone footage with no labeled target anomaly.
TR02749,false,normal,,,Routine activity with no target anomaly.
TR02759,false,normal,,,Normal road traffic with no target anomaly.
TR02769,false,normal,,,Routine activity with no target anomaly.
TR02779,false,normal,,,Routine activity with no target anomaly.
TR02788,false,normal,,,Normal road traffic with no target anomaly.
TR02796,false,normal,,,Routine activity with no target anomaly.
TR02804,false,normal,,,Routine activity with no target anomaly.
TR02812,false,normal,,,Routine activity with no target anomaly.
TR02820,false,normal,,,Routine activity with no target anomaly.
TR02828,false,normal,,,Routine activity with no target anomaly.
TR02835,false,normal,,,Routine activity with no target anomaly.
TR02842,false,normal,,,Routine activity with no target anomaly.
TR02849,false,normal,,,Routine activity with no target anomaly.
TR02856,false,normal,,,Routine activity with no target anomaly.
TR02863,false,normal,,,Routine activity with no target anomaly.
TR02870,false,normal,,,Routine activity with no target anomaly.
TR02877,false,normal,,,Routine activity with no target anomaly.
TR02884,false,normal,,,Routine activity with no target anomaly.
TR02891,false,normal,,,Routine activity with no target anomaly.
TR02897,false,normal,,,Routine activity with no target anomaly.
TR02903,false,normal,,,Routine activity with no target anomaly.
TR02909,false,normal,,,Routine activity with no target anomaly.
TR02915,false,normal,,,Routine activity with no target anomaly.
TR02921,false,normal,,,Routine activity with no target anomaly.
TR02927,false,normal,,,Routine activity with no target anomaly.
TR02933,false,normal,,,Routine activity with no target anomaly.
TR02939,false,normal,,,Routine activity with no target anomaly.
TR02945,false,normal,,,Routine activity with no target anomaly.
TR02951,false,normal,,,Routine activity with no target anomaly.
TR02957,false,normal,,,Routine activity with no target anomaly.
TR02963,false,normal,,,Routine activity with no target anomaly.
TR02969,false,normal,,,Routine activity with no target anomaly.
TR02975,false,normal,,,Routine activity with no target anomaly.
TR02981,false,normal,,,Normal road traffic with no target anomaly.
TR02987,false,normal,,,Routine activity with no target anomaly.
TR02993,false,normal,,,Normal road traffic with no target anomaly.
TR02999,false,normal,,,Routine activity with no target anomaly.
TR03005,false,normal,,,Routine activity with no target anomaly.
TR03011,false,normal,,,Routine activity with no target anomaly.
TR03017,false,normal,,,Routine activity with no target anomaly.
TR03023,false,normal,,,Routine activity with no target anomaly.
TR03029,false,normal,,,Routine activity with no target anomaly.
TR03035,false,normal,,,Normal road traffic with no target anomaly.
TR03041,false,normal,,,Normal road traffic with no target anomaly.
TR03047,false,normal,,,Routine activity with no target anomaly.
TR03053,false,normal,,,Normal road traffic with no target anomaly.
TR03059,false,normal,,,Routine activity with no target anomaly.
TR03065,false,normal,,,Routine activity with no target anomaly.
TR03071,false,normal,,,Normal road traffic with no target anomaly.
TR03077,false,normal,,,Routine activity with no target anomaly.
TR03083,false,normal,,,Routine activity with no target anomaly.
TR03089,false,normal,,,Routine activity with no target anomaly.
TR03095,false,normal,,,Routine activity with no target anomaly.
TR03101,false,normal,,,Routine activity with no target anomaly.
TR03107,false,normal,,,Routine activity with no target anomaly.
TR03113,false,normal,,,Normal road traffic with no target anomaly.
TR03119,false,normal,,,Normal road traffic with no target anomaly.
TR03125,false,normal,,,Routine activity with no target anomaly.
TR03131,false,normal,,,Routine activity with no target anomaly.
TR03137,false,normal,,,Routine activity with no target anomaly.
TR03143,false,normal,,,Routine activity with no target anomaly.
TR03149,false,normal,,,Routine activity with no target anomaly.
TR03155,false,normal,,,Routine activity with no target anomaly.
TR03161,false,normal,,,Routine activity with no target anomaly.
TR03167,false,normal,,,Routine activity with no target anomaly.
TR03173,false,normal,,,Routine activity with no target anomaly.
TR03179,false,normal,,,Routine activity with no target anomaly.
TR03185,false,normal,,,Routine activity with no target anomaly.
TR03191,false,normal,,,Routine activity with no target anomaly.
TR03197,false,normal,,,Routine activity with no target anomaly.
TR03202,false,normal,,,Routine activity with no target anomaly.
TR03207,false,normal,,,Routine activity with no target anomaly.
TR03212,false,normal,,,Routine activity with no target anomaly.
TR03217,false,normal,,,Routine activity with no target anomaly.
